subject,exp_type,experiment,bin,psim,irt
R1189M,intracranial,FR1,2.0,0.28525641025641024,2295.3076923076924
R1189M,intracranial,FR1,3.0,0.3323412698412698,2109.5833333333335
R1189M,intracranial,FR1,4.0,0.3958333333333333,1858.0
R1189M,intracranial,FR1,5.0,0.5829365079365079,2710.35
R1191J,intracranial,FR1,0.0,0.0,1986.5666666666666
R1191J,intracranial,FR1,1.0,0.25,2999.0
R1191J,intracranial,FR1,2.0,0.2857142857142857,3737.5
R1191J,intracranial,FR1,3.0,0.3333333333333333,1505.0
R1191J,intracranial,FR1,4.0,0.4000000000000001,2889.6666666666665
R1191J,intracranial,FR1,5.0,0.5990079365079365,3562.5
R1193T,intracranial,FR1,0.0,0.0,3610.7419354838707
R1193T,intracranial,FR1,1.0,0.20370370370370372,4037.6666666666665
R1193T,intracranial,FR1,2.0,0.2857142857142857,3536.375
R1193T,intracranial,FR1,3.0,0.3333333333333333,5461.25
R1193T,intracranial,FR1,4.0,0.4,2444.5
R1193T,intracranial,FR1,5.0,0.625,2894.125
R1195E,intracranial,FR1,0.0,0.0,4024.991869918699
R1195E,intracranial,FR1,1.0,0.2365079365079365,4017.1
R1195E,intracranial,FR1,2.0,0.2857142857142857,3900.0
R1195E,intracranial,FR1,3.0,0.3333333333333333,3492.9375
R1195E,intracranial,FR1,4.0,0.4000000000000001,5556.333333333333
R1195E,intracranial,FR1,5.0,0.5986461251167133,3959.9411764705883
R1196N,intracranial,FR1,0.0,0.0,3403.3039215686276
R1196N,intracranial,FR1,1.0,0.20952380952380953,1972.9333333333334
R1196N,intracranial,FR1,2.0,0.2857142857142857,2036.5714285714287
R1196N,intracranial,FR1,3.0,0.33163265306122447,3042.285714285714
R1196N,intracranial,FR1,4.0,0.4,4137.75
R1196N,intracranial,FR1,5.0,0.5753968253968255,1845.4666666666667
R1198M,intracranial,FR1,0.0,0.0,2036.8
R1198M,intracranial,FR1,1.0,0.2222222222222222,6052.0
R1198M,intracranial,FR1,2.0,0.2857142857142857,2126.5
R1198M,intracranial,FR1,3.0,0.3333333333333333,642.0
R1198M,intracranial,FR1,5.0,0.4722222222222222,12479.0
R1200T,intracranial,FR1,0.0,0.0,3067.618556701031
R1200T,intracranial,FR1,1.0,0.2467948717948718,4206.2307692307695
R1200T,intracranial,FR1,2.0,0.2840909090909091,4460.818181818182
R1200T,intracranial,FR1,3.0,0.3333333333333333,1652.5
R1200T,intracranial,FR1,4.0,0.4,4170.5
R1200T,intracranial,FR1,5.0,0.5703463203463204,3188.5454545454545
R1201P,intracranial,FR1,0.0,0.0,3830.866666666667
R1201P,intracranial,FR1,1.0,0.2212962962962963,2173.777777777778
R1201P,intracranial,FR1,2.0,0.2857142857142857,3772.125
R1201P,intracranial,FR1,3.0,0.32936507936507936,3225.0
R1201P,intracranial,FR1,4.0,0.4,3682.0
R1201P,intracranial,FR1,5.0,0.5178571428571428,9770.0
R1202M,intracranial,FR1,0.0,0.0,5047.138888888889
R1202M,intracranial,FR1,1.0,0.22777777777777777,5654.6
R1202M,intracranial,FR1,2.0,0.2857142857142857,7122.0
R1202M,intracranial,FR1,3.0,0.3333333333333333,8152.0
R1202M,intracranial,FR1,4.0,0.4,3770.5
R1202M,intracranial,FR1,5.0,0.611111111111111,8838.666666666666
R1203T,intracranial,FR1,0.0,0.0,2064.1111111111113
R1203T,intracranial,FR1,1.0,0.25,947.6666666666666
R1203T,intracranial,FR1,3.0,0.3333333333333333,7477.0
R1203T,intracranial,FR1,5.0,0.6666666666666666,1809.0
R1204T,intracranial,FR1,0.0,0.0,1722.131868131868
R1204T,intracranial,FR1,1.0,0.2361111111111111,1174.25
R1204T,intracranial,FR1,2.0,0.2857142857142857,1120.0588235294117
R1204T,intracranial,FR1,3.0,0.3333333333333333,2924.0
R1204T,intracranial,FR1,4.0,0.4,1178.0
R1204T,intracranial,FR1,5.0,0.5833333333333333,1146.25
R1207J,intracranial,FR1,0.0,0.0,4039.342105263158
R1207J,intracranial,FR1,1.0,0.2261904761904762,2453.714285714286
R1207J,intracranial,FR1,2.0,0.2857142857142857,4444.5
R1207J,intracranial,FR1,3.0,0.3333333333333333,2994.3333333333335
R1207J,intracranial,FR1,4.0,0.4,18414.0
R1207J,intracranial,FR1,5.0,0.6904761904761904,1950.0
R1212P,intracranial,FR1,0.0,0.0,2116.15
R1212P,intracranial,FR1,1.0,0.25,2114.714285714286
R1212P,intracranial,FR1,2.0,0.2857142857142857,3326.866666666667
R1212P,intracranial,FR1,3.0,0.3333333333333333,1761.2105263157894
R1212P,intracranial,FR1,4.0,0.4,882.0
R1212P,intracranial,FR1,5.0,0.5847763347763347,3625.7272727272725
R1214M,intracranial,FR1,0.0,0.0,3065.2
R1214M,intracranial,FR1,1.0,0.25,1414.0
R1214M,intracranial,FR1,2.0,0.2857142857142857,1898.0
R1214M,intracranial,FR1,4.0,0.4,4576.0
R1215M,intracranial,FR1,0.0,0.0,3697.1935483870966
R1215M,intracranial,FR1,1.0,0.23765432098765432,3432.8888888888887
R1215M,intracranial,FR1,2.0,0.2857142857142857,2450.4545454545455
R1215M,intracranial,FR1,3.0,0.3333333333333333,2720.0
R1215M,intracranial,FR1,4.0,0.4,1862.8
R1215M,intracranial,FR1,5.0,0.5748299319727891,5046.142857142857
R1216E,intracranial,FR1,0.0,0.0,5641.793650793651
R1216E,intracranial,FR1,1.0,0.24074074074074073,9678.666666666666
R1216E,intracranial,FR1,2.0,0.2857142857142857,5495.625
R1216E,intracranial,FR1,3.0,0.33134920634920634,1846.25
R1216E,intracranial,FR1,4.0,0.4,13622.0
R1216E,intracranial,FR1,5.0,0.5174603174603174,3211.0
R1217T,intracranial,FR1,0.0,0.0,2264.021739130435
R1217T,intracranial,FR1,1.0,0.2234848484848485,1360.5454545454545
R1217T,intracranial,FR1,2.0,0.2857142857142857,3892.375
R1217T,intracranial,FR1,3.0,0.3323412698412698,2664.9166666666665
R1217T,intracranial,FR1,4.0,0.4000000000000001,2050.1666666666665
R1217T,intracranial,FR1,5.0,0.572005772005772,1193.6363636363637
R1221P,intracranial,FR1,0.0,0.0,1080.0526315789473
R1221P,intracranial,FR1,1.0,0.2232142857142857,1265.75
R1221P,intracranial,FR1,2.0,0.2857142857142857,1823.142857142857
R1221P,intracranial,FR1,3.0,0.3333333333333333,1090.3333333333333
R1221P,intracranial,FR1,5.0,0.5714285714285714,1004.0
R1222M,intracranial,FR1,0.0,0.0,5990.216216216216
R1222M,intracranial,FR1,1.0,0.24285714285714285,4546.0
R1222M,intracranial,FR1,2.0,0.2857142857142857,4688.714285714285
R1222M,intracranial,FR1,3.0,0.3333333333333333,5807.133333333333
R1222M,intracranial,FR1,4.0,0.4000000000000001,5635.666666666667
R1222M,intracranial,FR1,5.0,0.5825396825396825,7472.2
R1223E,intracranial,FR1,0.0,0.0,4612.355555555556
R1223E,intracranial,FR1,1.0,0.25,8599.8
R1223E,intracranial,FR1,2.0,0.2857142857142857,5496.0
R1223E,intracranial,FR1,3.0,0.3333333333333333,2386.3333333333335
R1223E,intracranial,FR1,4.0,0.4000000000000001,2591.3333333333335
R1223E,intracranial,FR1,5.0,0.548941798941799,2633.1666666666665
R1226D,intracranial,FR1,0.0,0.0,2904.204081632653
R1226D,intracranial,FR1,1.0,0.2232142857142857,5600.0
R1226D,intracranial,FR1,2.0,0.2857142857142857,2463.8
R1226D,intracranial,FR1,3.0,0.32936507936507936,3113.8333333333335
R1226D,intracranial,FR1,4.0,0.4,2993.25
R1226D,intracranial,FR1,5.0,0.6398809523809523,1820.25
R1228M,intracranial,FR1,0.0,0.0,3799.9591836734694
R1228M,intracranial,FR1,1.0,0.24074074074074073,5386.333333333333
R1228M,intracranial,FR1,2.0,0.2857142857142857,2832.6666666666665
R1228M,intracranial,FR1,3.0,0.3333333333333333,2193.875
R1228M,intracranial,FR1,5.0,0.6791666666666667,3818.25
R1229M,intracranial,FR1,0.0,0.0,4276.884615384615
R1229M,intracranial,FR1,1.0,0.25,5730.5
R1229M,intracranial,FR1,2.0,0.2857142857142857,2935.0
R1229M,intracranial,FR1,3.0,0.3333333333333333,2097.0
R1229M,intracranial,FR1,4.0,0.4,4080.0
R1230J,intracranial,FR1,0.0,0.0,1551.3368421052633
R1230J,intracranial,FR1,1.0,0.21657848324514992,2373.0
R1230J,intracranial,FR1,2.0,0.2857142857142857,1666.6666666666667
R1230J,intracranial,FR1,3.0,0.3333333333333333,1039.9411764705883
R1230J,intracranial,FR1,4.0,0.4,2303.0
R1230J,intracranial,FR1,5.0,0.6706349206349206,1307.3333333333333
R1231M,intracranial,FR1,0.0,0.0,3125.8260869565215
R1231M,intracranial,FR1,1.0,0.24673202614379086,4474.64705882353
R1231M,intracranial,FR1,2.0,0.2845238095238095,3087.2
R1231M,intracranial,FR1,3.0,0.33174603174603173,4448.933333333333
R1231M,intracranial,FR1,4.0,0.4,695.0
R1231M,intracranial,FR1,5.0,0.5379818594104309,3099.1428571428573
R1232N,intracranial,FR1,0.0,0.0,2578.2542372881358
R1232N,intracranial,FR1,1.0,0.22885487528344672,1207.9285714285713
R1232N,intracranial,FR1,2.0,0.2857142857142857,795.7894736842105
R1232N,intracranial,FR1,3.0,0.3299319727891156,920.0
R1232N,intracranial,FR1,4.0,0.4,1231.75
R1232N,intracranial,FR1,5.0,0.5600907029478458,1174.7142857142858
R1234D,intracranial,FR1,0.0,0.0,2958.909090909091
R1234D,intracranial,FR1,1.0,0.20634920634920634,1582.2857142857142
R1234D,intracranial,FR1,2.0,0.2857142857142857,4415.285714285715
R1234D,intracranial,FR1,3.0,0.3333333333333333,1788.6666666666667
R1234D,intracranial,FR1,4.0,0.4,934.0
R1234D,intracranial,FR1,5.0,0.6134920634920634,1387.8333333333333
R1236J,intracranial,FR1,0.0,0.0,4068.089285714286
R1236J,intracranial,FR1,1.0,0.2342171717171717,3509.2727272727275
R1236J,intracranial,FR1,2.0,0.2857142857142857,4009.875
R1236J,intracranial,FR1,3.0,0.33174603174603173,2636.2
R1236J,intracranial,FR1,4.0,0.4,1531.5
R1236J,intracranial,FR1,5.0,0.5340802987861811,3121.529411764706
R1240T,intracranial,FR1,0.0,0.0,6499.428571428572
R1240T,intracranial,FR1,1.0,0.2361111111111111,1505.0
R1240T,intracranial,FR1,2.0,0.2857142857142857,2763.0
R1240T,intracranial,FR1,3.0,0.3333333333333333,5096.0
R1240T,intracranial,FR1,4.0,0.4,2424.0
R1241J,intracranial,FR1,0.0,0.0,1088.0
R1241J,intracranial,FR1,1.0,0.2222222222222222,413.0
R1241J,intracranial,FR1,2.0,0.2857142857142857,580.0
R1241J,intracranial,FR1,3.0,0.3333333333333333,1920.0
R1243T,intracranial,FR1,0.0,0.0,2814.788732394366
R1243T,intracranial,FR1,1.0,0.21541950113378686,3440.8571428571427
R1243T,intracranial,FR1,2.0,0.2850274725274725,2813.769230769231
R1243T,intracranial,FR1,3.0,0.33163265306122447,4013.1428571428573
R1243T,intracranial,FR1,4.0,0.4,1521.5
R1243T,intracranial,FR1,5.0,0.6058201058201058,3127.4444444444443
R1247P,intracranial,FR1,0.0,0.0,2760.5555555555557
R1247P,intracranial,FR1,1.0,0.25,2666.0
R1247P,intracranial,FR1,2.0,0.2857142857142857,1440.1666666666667
R1247P,intracranial,FR1,3.0,0.3299319727891156,2128.5714285714284
R1247P,intracranial,FR1,5.0,0.7291666666666666,1506.25
R1250N,intracranial,FR1,0.0,0.0,3291.0461538461536
R1250N,intracranial,FR1,1.0,0.23616071428571428,3525.0
R1250N,intracranial,FR1,2.0,0.2857142857142857,2358.0
R1250N,intracranial,FR1,3.0,0.3333333333333333,2005.0
R1250N,intracranial,FR1,4.0,0.3875,2227.5
R1250N,intracranial,FR1,5.0,0.5436507936507937,3228.4
R1251M,intracranial,FR1,0.0,0.0,4719.166666666667
R1251M,intracranial,FR1,1.0,0.21428571428571427,5972.666666666667
R1251M,intracranial,FR1,2.0,0.2857142857142857,3763.8333333333335
R1251M,intracranial,FR1,3.0,0.3333333333333333,3249.1428571428573
R1251M,intracranial,FR1,4.0,0.4,3166.5
R1251M,intracranial,FR1,5.0,0.4722222222222222,1958.0
R1260D,intracranial,FR1,0.0,0.0,3111.590909090909
R1260D,intracranial,FR1,1.0,0.25,7191.5
R1260D,intracranial,FR1,2.0,0.2857142857142857,4452.8
R1260D,intracranial,FR1,3.0,0.3333333333333333,4398.25
R1260D,intracranial,FR1,5.0,0.8,1122.0
R1264P,intracranial,FR1,0.0,0.0,3044.65
R1264P,intracranial,FR1,1.0,0.2222222222222222,13593.0
R1264P,intracranial,FR1,2.0,0.2857142857142857,3098.2
R1264P,intracranial,FR1,3.0,0.3333333333333333,1063.0
R1264P,intracranial,FR1,4.0,0.4,1928.0
R1268T,intracranial,FR1,0.0,0.0,2073.6176470588234
R1268T,intracranial,FR1,1.0,0.2152777777777778,1570.0
R1268T,intracranial,FR1,2.0,0.28125,4523.5
R1268T,intracranial,FR1,3.0,0.3333333333333333,896.8333333333334
R1268T,intracranial,FR1,4.0,0.4,953.5
R1268T,intracranial,FR1,5.0,0.6666666666666666,455.0
R1274T,intracranial,FR1,0.0,0.0,906.1052631578947
R1274T,intracranial,FR1,1.0,0.25,984.0
R1274T,intracranial,FR1,2.0,0.28125,984.75
R1274T,intracranial,FR1,3.0,0.3333333333333333,617.0
R1274T,intracranial,FR1,5.0,0.5714285714285714,860.0
R1275D,intracranial,FR1,0.0,0.0,2871.3214285714284
R1275D,intracranial,FR1,1.0,0.18154761904761904,1840.75
R1275D,intracranial,FR1,2.0,0.28214285714285714,3039.6
R1275D,intracranial,FR1,3.0,0.3333333333333333,1903.6666666666667
R1275D,intracranial,FR1,5.0,0.5,4343.75
R1277J,intracranial,FR1,0.0,0.0,3623.15625
R1277J,intracranial,FR1,1.0,0.24358974358974358,4681.384615384615
R1277J,intracranial,FR1,2.0,0.2857142857142857,3012.1428571428573
R1277J,intracranial,FR1,3.0,0.3333333333333333,2633.4
R1277J,intracranial,FR1,4.0,0.4,2579.0
R1277J,intracranial,FR1,5.0,0.5238095238095238,1620.3333333333333
R1281E,intracranial,FR1,0.0,0.0,4632.153846153846
R1281E,intracranial,FR1,1.0,0.24305555555555555,3060.0
R1281E,intracranial,FR1,2.0,0.2857142857142857,5365.625
R1281E,intracranial,FR1,3.0,0.3333333333333333,3765.5
R1281E,intracranial,FR1,4.0,0.4000000000000001,2961.3333333333335
R1281E,intracranial,FR1,5.0,0.628095238095238,2747.9
R1283T,intracranial,FR1,0.0,0.0,2605.537634408602
R1283T,intracranial,FR1,1.0,0.2282986111111111,2976.4375
R1283T,intracranial,FR1,2.0,0.2857142857142857,2706.470588235294
R1283T,intracranial,FR1,3.0,0.33134920634920634,3082.5833333333335
R1283T,intracranial,FR1,4.0,0.4,2382.8
R1283T,intracranial,FR1,5.0,0.528344671201814,3039.9285714285716
R1286J,intracranial,FR1,0.0,0.0,2188.3333333333335
R1286J,intracranial,FR1,1.0,0.25,1753.0
R1286J,intracranial,FR1,2.0,0.2857142857142857,1711.8
R1286J,intracranial,FR1,3.0,0.3333333333333333,1463.6666666666667
R1286J,intracranial,FR1,5.0,0.6666666666666666,1242.0
R1288P,intracranial,FR1,0.0,0.0,2980.3333333333335
R1288P,intracranial,FR1,2.0,0.2857142857142857,1248.0
R1290M,intracranial,FR1,0.0,0.0,3004.164705882353
R1290M,intracranial,FR1,1.0,0.2387152777777778,2472.0625
R1290M,intracranial,FR1,2.0,0.285,1919.6
R1290M,intracranial,FR1,3.0,0.33095238095238094,2164.4
R1290M,intracranial,FR1,4.0,0.4,921.0
R1290M,intracranial,FR1,5.0,0.5761904761904761,2092.5
R1291M,intracranial,FR1,0.0,0.0,3980.326923076923
R1291M,intracranial,FR1,1.0,0.22420634920634921,3670.714285714286
R1291M,intracranial,FR1,2.0,0.2857142857142857,4026.6666666666665
R1291M,intracranial,FR1,3.0,0.3333333333333333,5263.0
R1291M,intracranial,FR1,4.0,0.4000000000000001,1717.0
R1291M,intracranial,FR1,5.0,0.5442176870748299,2645.285714285714
R1292E,intracranial,FR1,0.0,0.0,3041.7151162790697
R1292E,intracranial,FR1,1.0,0.24494949494949497,2494.6363636363635
R1292E,intracranial,FR1,2.0,0.2857142857142857,2959.6785714285716
R1292E,intracranial,FR1,3.0,0.3325892857142857,2849.75
R1292E,intracranial,FR1,4.0,0.4,2984.4
R1292E,intracranial,FR1,5.0,0.5961988304093567,4698.263157894737
R1293P,intracranial,FR1,0.0,0.0,1239.8690476190477
R1293P,intracranial,FR1,1.0,0.2222222222222222,2522.777777777778
R1293P,intracranial,FR1,2.0,0.2857142857142857,827.3684210526316
R1293P,intracranial,FR1,3.0,0.3333333333333333,713.1428571428571
R1293P,intracranial,FR1,5.0,0.5285714285714286,1602.6
R1297T,intracranial,FR1,0.0,0.0,2338.6969696969695
R1297T,intracranial,FR1,1.0,0.2469135802469136,2516.6666666666665
R1297T,intracranial,FR1,2.0,0.2857142857142857,2235.285714285714
R1297T,intracranial,FR1,3.0,0.3333333333333333,3286.5454545454545
R1297T,intracranial,FR1,4.0,0.4,4738.8
R1297T,intracranial,FR1,5.0,0.5661375661375662,2272.0
R1298E,intracranial,FR1,0.0,0.0,4936.107142857143
R1298E,intracranial,FR1,1.0,0.23888888888888887,5328.4
R1298E,intracranial,FR1,2.0,0.2857142857142857,5924.5
R1298E,intracranial,FR1,3.0,0.3333333333333333,3455.4
R1298E,intracranial,FR1,5.0,0.5,9613.0
R1299T,intracranial,FR1,0.0,0.0,5178.879781420765
R1299T,intracranial,FR1,1.0,0.23787878787878788,3582.6363636363635
R1299T,intracranial,FR1,2.0,0.28509852216748766,5131.0344827586205
R1299T,intracranial,FR1,3.0,0.3333333333333333,4368.285714285715
R1299T,intracranial,FR1,4.0,0.4,4212.75
R1299T,intracranial,FR1,5.0,0.588702147525677,5708.294117647059
R1302M,intracranial,FR1,0.0,0.0,1621.923076923077
R1302M,intracranial,FR1,1.0,0.25,1099.5
R1302M,intracranial,FR1,2.0,0.2857142857142857,2030.25
R1302M,intracranial,FR1,4.0,0.4,742.0
R1302M,intracranial,FR1,5.0,0.611111111111111,1084.0
R1304N,intracranial,FR1,0.0,0.0,4432.75
R1304N,intracranial,FR1,1.0,0.16666666666666666,7185.0
R1304N,intracranial,FR1,2.0,0.2857142857142857,12369.0
R1304N,intracranial,FR1,3.0,0.3333333333333333,3565.0
R1306E,intracranial,FR1,0.0,0.0,1914.5
R1306E,intracranial,FR1,1.0,0.1736111111111111,2381.5
R1306E,intracranial,FR1,3.0,0.3333333333333333,14108.0
R1306E,intracranial,FR1,5.0,0.6666666666666666,1600.0
R1308T,intracranial,FR1,0.0,0.0,3004.103448275862
R1308T,intracranial,FR1,1.0,0.23515325670498086,2539.655172413793
R1308T,intracranial,FR1,2.0,0.2857142857142857,2528.439024390244
R1308T,intracranial,FR1,3.0,0.33280423280423277,2555.711111111111
R1308T,intracranial,FR1,4.0,0.3952380952380952,1578.4285714285713
R1308T,intracranial,FR1,5.0,0.5772486772486772,2144.6
R1309M,intracranial,FR1,0.0,0.0,2711.6835443037976
R1309M,intracranial,FR1,1.0,0.22539682539682537,2425.230769230769
R1309M,intracranial,FR1,2.0,0.2857142857142857,2788.0
R1309M,intracranial,FR1,3.0,0.3333333333333333,2411.1666666666665
R1309M,intracranial,FR1,4.0,0.4,1792.5
R1309M,intracranial,FR1,5.0,0.5886243386243386,3525.1111111111113
R1310J,intracranial,FR1,0.0,0.0,1523.2947368421053
R1310J,intracranial,FR1,1.0,0.24145299145299146,1720.2307692307693
R1310J,intracranial,FR1,2.0,0.28348214285714285,2012.0
R1310J,intracranial,FR1,3.0,0.3322981366459627,1960.0434782608695
R1310J,intracranial,FR1,4.0,0.4,7652.5
R1310J,intracranial,FR1,5.0,0.5661998132586368,2197.705882352941
R1311T,intracranial,FR1,0.0,0.0,1775.0
R1311T,intracranial,FR1,1.0,0.24537037037037038,1742.6666666666667
R1311T,intracranial,FR1,2.0,0.2845238095238095,3470.266666666667
R1311T,intracranial,FR1,3.0,0.3333333333333333,1882.7142857142858
R1311T,intracranial,FR1,4.0,0.4000000000000001,1412.0
R1311T,intracranial,FR1,5.0,0.5793650793650794,1524.6666666666667
R1313J,intracranial,FR1,0.0,0.0,2825.695652173913
R1313J,intracranial,FR1,1.0,0.24305555555555555,2639.75
R1313J,intracranial,FR1,2.0,0.2857142857142857,10622.0
R1313J,intracranial,FR1,3.0,0.3333333333333333,5327.2
R1313J,intracranial,FR1,4.0,0.4,1287.5
R1313J,intracranial,FR1,5.0,0.5555555555555556,1045.5
R1315T,intracranial,FR1,0.0,0.0,3168.74358974359
R1315T,intracranial,FR1,1.0,0.2435185185185185,5564.083333333333
R1315T,intracranial,FR1,2.0,0.2857142857142857,3886.65
R1315T,intracranial,FR1,3.0,0.3333333333333333,1502.375
R1315T,intracranial,FR1,4.0,0.4,1140.0
R1315T,intracranial,FR1,5.0,0.5805860805860805,3129.3846153846152
R1316T,intracranial,FR1,0.0,0.0,2839.2738095238096
R1316T,intracranial,FR1,1.0,0.24166666666666664,2337.6
R1316T,intracranial,FR1,2.0,0.2857142857142857,3204.266666666667
R1316T,intracranial,FR1,3.0,0.33106575963718815,1945.5714285714287
R1316T,intracranial,FR1,4.0,0.4000000000000001,3708.3333333333335
R1316T,intracranial,FR1,5.0,0.5890022675736961,1866.5714285714287
R1317D,intracranial,FR1,0.0,0.0,2982.450980392157
R1317D,intracranial,FR1,1.0,0.25,2459.6666666666665
R1317D,intracranial,FR1,2.0,0.2857142857142857,4415.818181818182
R1317D,intracranial,FR1,3.0,0.3333333333333333,2440.777777777778
R1317D,intracranial,FR1,4.0,0.4,2317.5
R1317D,intracranial,FR1,5.0,0.5654761904761905,1988.5
R1318N,intracranial,FR1,0.0,0.0,1487.3076923076924
R1318N,intracranial,FR1,1.0,0.22817460317460317,2349.0
R1318N,intracranial,FR1,2.0,0.28434065934065933,1281.4615384615386
R1318N,intracranial,FR1,3.0,0.3333333333333333,875.625
R1318N,intracranial,FR1,4.0,0.4000000000000001,1015.3333333333334
R1318N,intracranial,FR1,5.0,0.5582010582010581,977.6666666666666
R1320D,intracranial,FR1,0.0,0.0,6378.0
R1320D,intracranial,FR1,3.0,0.3333333333333333,1602.0
R1320D,intracranial,FR1,4.0,0.4,9934.0
R1321M,intracranial,FR1,0.0,0.0,3747.7954545454545
R1321M,intracranial,FR1,1.0,0.2232142857142857,4184.375
R1321M,intracranial,FR1,2.0,0.2857142857142857,1943.0
R1321M,intracranial,FR1,3.0,0.3333333333333333,3901.8333333333335
R1321M,intracranial,FR1,4.0,0.3888888888888889,4307.333333333333
R1321M,intracranial,FR1,5.0,0.6190476190476191,3435.0
R1323T,intracranial,FR1,0.0,0.0,3483.7272727272725
R1323T,intracranial,FR1,1.0,0.22384559884559885,2659.7272727272725
R1323T,intracranial,FR1,2.0,0.2857142857142857,2485.714285714286
R1323T,intracranial,FR1,3.0,0.3333333333333333,3932.8888888888887
R1323T,intracranial,FR1,5.0,0.59375,3130.0
R1324M,intracranial,FR1,0.0,0.0,2188.764705882353
R1324M,intracranial,FR1,1.0,0.25,1134.0
R1324M,intracranial,FR1,2.0,0.2857142857142857,2207.0
R1324M,intracranial,FR1,3.0,0.3333333333333333,5886.333333333333
R1324M,intracranial,FR1,5.0,0.6666666666666666,3049.0
R1325C,intracranial,FR1,0.0,0.0,3661.4
R1325C,intracranial,FR1,2.0,0.2857142857142857,18005.0
R1325C,intracranial,FR1,3.0,0.3333333333333333,6358.5
R1328E,intracranial,FR1,0.0,0.0,2838.5
R1328E,intracranial,FR1,1.0,0.25,2632.875
R1328E,intracranial,FR1,2.0,0.2857142857142857,3538.0833333333335
R1328E,intracranial,FR1,3.0,0.3333333333333333,5074.375
R1328E,intracranial,FR1,5.0,0.6360544217687075,1355.0
R1329T,intracranial,FR1,0.0,0.0,1671.5111111111112
R1329T,intracranial,FR1,1.0,0.22916666666666666,3691.6666666666665
R1329T,intracranial,FR1,2.0,0.28348214285714285,1841.125
R1329T,intracranial,FR1,3.0,0.3333333333333333,1236.0
R1329T,intracranial,FR1,5.0,0.5476190476190477,1365.8
R1330D,intracranial,FR1,0.0,0.0,3420.5454545454545
R1330D,intracranial,FR1,1.0,0.25,923.5
R1330D,intracranial,FR1,2.0,0.2857142857142857,3182.6666666666665
R1330D,intracranial,FR1,3.0,0.3333333333333333,2103.714285714286
R1330D,intracranial,FR1,4.0,0.4,2326.5
R1330D,intracranial,FR1,5.0,0.6071428571428571,2894.6666666666665
R1332M,intracranial,FR1,0.0,0.0,3096.695652173913
R1332M,intracranial,FR1,1.0,0.22845804988662133,2953.1428571428573
R1332M,intracranial,FR1,2.0,0.2857142857142857,3154.3846153846152
R1332M,intracranial,FR1,3.0,0.3333333333333333,2509.153846153846
R1332M,intracranial,FR1,4.0,0.4,1507.0
R1332M,intracranial,FR1,5.0,0.5896358543417367,2569.764705882353
R1334T,intracranial,FR1,0.0,0.0,2827.9761904761904
R1334T,intracranial,FR1,1.0,0.22123015873015875,2746.4
R1334T,intracranial,FR1,2.0,0.2857142857142857,3061.6153846153848
R1334T,intracranial,FR1,3.0,0.3333333333333333,1563.7777777777778
R1334T,intracranial,FR1,4.0,0.4000000000000001,2048.6666666666665
R1334T,intracranial,FR1,5.0,0.4861111111111111,1465.5
R1336T,intracranial,FR1,0.0,0.0,2786.823529411765
R1336T,intracranial,FR1,1.0,0.25,1490.0
R1336T,intracranial,FR1,2.0,0.2857142857142857,1848.0
R1336T,intracranial,FR1,3.0,0.3333333333333333,3368.0
R1336T,intracranial,FR1,5.0,0.5,1078.0
R1337E,intracranial,FR1,0.0,0.0,1290.552
R1337E,intracranial,FR1,1.0,0.2310744810744811,1185.1538461538462
R1337E,intracranial,FR1,2.0,0.2857142857142857,1188.96
R1337E,intracranial,FR1,3.0,0.3333333333333333,916.3333333333334
R1337E,intracranial,FR1,5.0,0.4920634920634921,993.1428571428571
R1338T,intracranial,FR1,0.0,0.0,3165.2916666666665
R1338T,intracranial,FR1,2.0,0.2857142857142857,2457.6666666666665
R1339D,intracranial,FR1,0.0,0.0,2162.6666666666665
R1339D,intracranial,FR1,2.0,0.2857142857142857,1521.6363636363637
R1339D,intracranial,FR1,3.0,0.33116883116883117,2976.3636363636365
R1339D,intracranial,FR1,4.0,0.4,718.5
R1339D,intracranial,FR1,5.0,0.5608465608465608,986.2222222222222
R1341T,intracranial,FR1,0.0,0.0,1893.8846153846155
R1341T,intracranial,FR1,1.0,0.2286549707602339,1148.0526315789473
R1341T,intracranial,FR1,2.0,0.28507653061224486,1009.25
R1341T,intracranial,FR1,3.0,0.33208020050125314,1264.7894736842106
R1341T,intracranial,FR1,4.0,0.4000000000000001,1044.0
R1341T,intracranial,FR1,5.0,0.5700746965452848,1254.1176470588234
R1342M,intracranial,FR1,0.0,0.0,4242.295454545455
R1342M,intracranial,FR1,1.0,0.21683673469387754,5271.142857142857
R1342M,intracranial,FR1,2.0,0.2857142857142857,3635.375
R1342M,intracranial,FR1,3.0,0.3333333333333333,4870.0
R1342M,intracranial,FR1,4.0,0.4000000000000001,4405.333333333333
R1342M,intracranial,FR1,5.0,0.5189594356261024,3638.6666666666665
R1345D,intracranial,FR1,0.0,0.0,3017.160714285714
R1345D,intracranial,FR1,1.0,0.24074074074074073,4467.666666666667
R1345D,intracranial,FR1,2.0,0.2857142857142857,4711.2
R1345D,intracranial,FR1,3.0,0.3333333333333333,5304.142857142857
R1345D,intracranial,FR1,4.0,0.4,10957.0
R1345D,intracranial,FR1,5.0,0.5595238095238095,2557.8
R1346T,intracranial,FR1,0.0,0.0,3673.588888888889
R1346T,intracranial,FR1,1.0,0.25,5504.5
