subject,exp_type,experiment,session,localization,montage,tcs
LTP355,scalp,ltpFR2,8,0,0,0.7245930719740672
LTP355,scalp,ltpFR2,9,0,0,0.7428807761125608
LTP355,scalp,ltpFR2,10,0,0,0.7520178079038685
LTP355,scalp,ltpFR2,11,0,0,0.7640052659957765
LTP355,scalp,ltpFR2,12,0,0,0.8046710682588558
LTP355,scalp,ltpFR2,13,0,0,0.7450380268786997
LTP355,scalp,ltpFR2,14,0,0,0.7240811396134402
LTP355,scalp,ltpFR2,15,0,0,0.7825726103195131
LTP355,scalp,ltpFR2,16,0,0,0.7254718716231999
LTP355,scalp,ltpFR2,17,0,0,0.7211529510248117
LTP355,scalp,ltpFR2,18,0,0,0.7395578996631852
LTP355,scalp,ltpFR2,19,0,0,0.7681784080252569
LTP355,scalp,ltpFR2,20,0,0,0.7375647551267129
LTP355,scalp,ltpFR2,21,0,0,0.7984865382760488
LTP355,scalp,ltpFR2,22,0,0,0.7536122082548179
LTP356,scalp,ltpFR2,0,0,0,0.9065401706648378
LTP356,scalp,ltpFR2,1,0,0,0.9125850877204283
LTP356,scalp,ltpFR2,2,0,0,0.9615949388300082
LTP356,scalp,ltpFR2,3,0,0,0.9377343410833427
LTP356,scalp,ltpFR2,4,0,0,0.9545869626699016
LTP356,scalp,ltpFR2,5,0,0,0.9459813476492899
LTP356,scalp,ltpFR2,6,0,0,0.9617866944923709
LTP356,scalp,ltpFR2,7,0,0,0.9529419810415556
LTP356,scalp,ltpFR2,8,0,0,0.9731191854539003
LTP356,scalp,ltpFR2,9,0,0,0.9749450896511093
LTP356,scalp,ltpFR2,10,0,0,0.978565281704011
LTP356,scalp,ltpFR2,11,0,0,0.9759516147442414
LTP356,scalp,ltpFR2,12,0,0,0.9518017827963093
LTP356,scalp,ltpFR2,13,0,0,0.9479468365405638
LTP356,scalp,ltpFR2,14,0,0,0.9479673524537197
LTP356,scalp,ltpFR2,15,0,0,0.9463386812822047
LTP356,scalp,ltpFR2,16,0,0,0.966387269129877
LTP356,scalp,ltpFR2,17,0,0,0.9690303118797602
LTP356,scalp,ltpFR2,18,0,0,0.9737420151874902
LTP356,scalp,ltpFR2,19,0,0,0.9644085450680874
LTP356,scalp,ltpFR2,20,0,0,0.9475799738345071
LTP356,scalp,ltpFR2,21,0,0,0.9371767340086987
LTP356,scalp,ltpFR2,22,0,0,0.9451682124702252
LTP357,scalp,ltpFR2,0,0,0,0.6911663917274642
LTP357,scalp,ltpFR2,1,0,0,0.6780953181188153
LTP357,scalp,ltpFR2,2,0,0,0.7184030623364955
LTP357,scalp,ltpFR2,3,0,0,0.7653921689670745
LTP357,scalp,ltpFR2,4,0,0,0.7654988441538343
LTP357,scalp,ltpFR2,5,0,0,0.8014933181194412
LTP357,scalp,ltpFR2,6,0,0,0.8226116180642272
LTP357,scalp,ltpFR2,7,0,0,0.8034948745017646
LTP357,scalp,ltpFR2,8,0,0,0.7986184837903457
LTP357,scalp,ltpFR2,9,0,0,0.812321176050493
LTP357,scalp,ltpFR2,10,0,0,0.8165979759560866
LTP357,scalp,ltpFR2,11,0,0,0.795760540603726
LTP357,scalp,ltpFR2,12,0,0,0.8249378759737833
LTP357,scalp,ltpFR2,13,0,0,0.8039922445811706
LTP357,scalp,ltpFR2,14,0,0,0.7529250841597972
LTP357,scalp,ltpFR2,15,0,0,0.8242288226926352
LTP357,scalp,ltpFR2,16,0,0,0.7997972549231585
LTP357,scalp,ltpFR2,17,0,0,0.7752006771731038
LTP357,scalp,ltpFR2,18,0,0,0.8007048518105202
LTP357,scalp,ltpFR2,19,0,0,0.7533779676998233
LTP357,scalp,ltpFR2,20,0,0,0.8290754853315564
LTP357,scalp,ltpFR2,21,0,0,0.8052647950486379
LTP357,scalp,ltpFR2,22,0,0,0.8074469596969358
LTP358,scalp,ltpFR2,0,0,0,0.635225647547065
LTP358,scalp,ltpFR2,1,0,0,0.6271145081062531
LTP358,scalp,ltpFR2,2,0,0,0.6658969870756684
LTP358,scalp,ltpFR2,3,0,0,0.7799468175339008
LTP358,scalp,ltpFR2,4,0,0,0.7683685362562404
LTP358,scalp,ltpFR2,5,0,0,0.7121414850452864
LTP358,scalp,ltpFR2,6,0,0,0.7335228173941714
LTP359,scalp,ltpFR2,0,0,0,0.6623244008021959
LTP359,scalp,ltpFR2,1,0,0,0.7261848783430137
LTP359,scalp,ltpFR2,2,0,0,0.7672570102649909
LTP359,scalp,ltpFR2,3,0,0,0.8332863502765923
LTP359,scalp,ltpFR2,4,0,0,0.8372946532385956
LTP359,scalp,ltpFR2,5,0,0,0.7639659427138876
LTP360,scalp,ltpFR2,0,0,0,0.6703425429347973
LTP360,scalp,ltpFR2,1,0,0,0.6699996440257595
LTP360,scalp,ltpFR2,2,0,0,0.6816192449555057
LTP360,scalp,ltpFR2,3,0,0,0.7055826041018207
LTP360,scalp,ltpFR2,4,0,0,0.7843780974637683
LTP360,scalp,ltpFR2,5,0,0,0.7830752430186205
LTP360,scalp,ltpFR2,6,0,0,0.831684951159652
LTP360,scalp,ltpFR2,7,0,0,0.769536504053256
LTP360,scalp,ltpFR2,8,0,0,0.8449824517724157
LTP360,scalp,ltpFR2,9,0,0,0.7627508260787935
LTP360,scalp,ltpFR2,10,0,0,0.7663769972665
LTP360,scalp,ltpFR2,11,0,0,0.7794710374913653
LTP360,scalp,ltpFR2,12,0,0,0.8189038047674884
LTP360,scalp,ltpFR2,13,0,0,0.7332074267507581
LTP360,scalp,ltpFR2,14,0,0,0.7204859482983875
LTP360,scalp,ltpFR2,15,0,0,0.78998165350755
LTP360,scalp,ltpFR2,16,0,0,0.7652777299846778
LTP360,scalp,ltpFR2,17,0,0,0.8283918419285246
LTP360,scalp,ltpFR2,18,0,0,0.7648805766497007
LTP360,scalp,ltpFR2,19,0,0,0.7756605952282546
LTP360,scalp,ltpFR2,20,0,0,0.8293058443753002
LTP360,scalp,ltpFR2,21,0,0,0.7329805924562808
LTP360,scalp,ltpFR2,22,0,0,0.8247433273781976
LTP361,scalp,ltpFR2,0,0,0,0.7474794829856016
LTP361,scalp,ltpFR2,1,0,0,0.7353212021729206
LTP361,scalp,ltpFR2,2,0,0,0.7253459514250877
LTP361,scalp,ltpFR2,3,0,0,0.7283427420241156
LTP361,scalp,ltpFR2,4,0,0,0.7311481571135231
LTP361,scalp,ltpFR2,5,0,0,0.7161629713474141
LTP361,scalp,ltpFR2,6,0,0,0.721016468013378
LTP361,scalp,ltpFR2,7,0,0,0.7854709838940703
LTP361,scalp,ltpFR2,8,0,0,0.7415064365570644
LTP361,scalp,ltpFR2,9,0,0,0.7613339506579752
LTP361,scalp,ltpFR2,10,0,0,0.7293456429297182
LTP361,scalp,ltpFR2,11,0,0,0.7801252522947234
LTP361,scalp,ltpFR2,12,0,0,0.7708797107601746
LTP361,scalp,ltpFR2,13,0,0,0.7782051535898349
LTP361,scalp,ltpFR2,14,0,0,0.8101572566984586
LTP361,scalp,ltpFR2,15,0,0,0.832129457827156
LTP361,scalp,ltpFR2,16,0,0,0.8216352903031825
LTP361,scalp,ltpFR2,17,0,0,0.8117355998160494
LTP361,scalp,ltpFR2,18,0,0,0.8292449748717513
LTP361,scalp,ltpFR2,19,0,0,0.8231985454282742
LTP361,scalp,ltpFR2,20,0,0,0.8445848193581043
LTP361,scalp,ltpFR2,22,0,0,0.8315356136367406
LTP362,scalp,ltpFR2,0,0,0,0.6772332160934124
LTP362,scalp,ltpFR2,1,0,0,0.6437620224874887
LTP362,scalp,ltpFR2,2,0,0,0.6285730563549026
LTP362,scalp,ltpFR2,3,0,0,0.6519006720445674
LTP362,scalp,ltpFR2,4,0,0,0.6977688820183442
LTP362,scalp,ltpFR2,5,0,0,0.7358229084761281
LTP362,scalp,ltpFR2,6,0,0,0.7729464322481049
LTP362,scalp,ltpFR2,7,0,0,0.7512343366587161
LTP362,scalp,ltpFR2,8,0,0,0.6856256959013836
LTP362,scalp,ltpFR2,9,0,0,0.6438322999876342
LTP362,scalp,ltpFR2,10,0,0,0.6843356365864579
LTP362,scalp,ltpFR2,11,0,0,0.6305749122465546
LTP362,scalp,ltpFR2,12,0,0,0.7083433275505671
LTP362,scalp,ltpFR2,13,0,0,0.7203253269080934
LTP362,scalp,ltpFR2,14,0,0,0.7476790607582472
LTP362,scalp,ltpFR2,15,0,0,0.8093687996163745
LTP362,scalp,ltpFR2,16,0,0,0.8311248256506176
LTP362,scalp,ltpFR2,17,0,0,0.6302351849908087
LTP362,scalp,ltpFR2,18,0,0,0.6592944406231217
LTP362,scalp,ltpFR2,19,0,0,0.6792674966640425
LTP362,scalp,ltpFR2,20,0,0,0.7087856968218634
LTP362,scalp,ltpFR2,21,0,0,0.6367955285353494
LTP362,scalp,ltpFR2,22,0,0,0.7035260438904429
LTP363,scalp,ltpFR2,0,0,0,0.6152109274664331
LTP363,scalp,ltpFR2,1,0,0,0.584854391454994
LTP363,scalp,ltpFR2,2,0,0,0.7039856101338126
LTP363,scalp,ltpFR2,3,0,0,0.6258932857396361
LTP364,scalp,ltpFR2,0,0,0,0.6073288422545425
LTP364,scalp,ltpFR2,1,0,0,0.6208162661358662
LTP364,scalp,ltpFR2,2,0,0,0.8170759009304397
LTP364,scalp,ltpFR2,3,0,0,0.8241984941653889
LTP364,scalp,ltpFR2,4,0,0,0.8825428446020848
LTP364,scalp,ltpFR2,5,0,0,0.8709980698305562
LTP364,scalp,ltpFR2,6,0,0,0.8916610615337617
LTP364,scalp,ltpFR2,7,0,0,0.8688134925060655
LTP364,scalp,ltpFR2,8,0,0,0.7625684755990321
LTP364,scalp,ltpFR2,9,0,0,0.8246983595629575
LTP364,scalp,ltpFR2,10,0,0,0.7744623591907172
LTP364,scalp,ltpFR2,11,0,0,0.8936170091455532
LTP364,scalp,ltpFR2,12,0,0,0.7006429477509333
LTP364,scalp,ltpFR2,13,0,0,0.8636033436555997
LTP364,scalp,ltpFR2,14,0,0,0.7613917222240338
LTP364,scalp,ltpFR2,15,0,0,0.775854272775192
LTP364,scalp,ltpFR2,16,0,0,0.7686255042518173
LTP364,scalp,ltpFR2,17,0,0,0.8080765648344277
LTP364,scalp,ltpFR2,18,0,0,0.7339750349275026
LTP364,scalp,ltpFR2,19,0,0,0.774009805012472
LTP364,scalp,ltpFR2,20,0,0,0.6716696111591899
LTP364,scalp,ltpFR2,21,0,0,0.815974286326058
LTP364,scalp,ltpFR2,22,0,0,0.8632873357576561
LTP365,scalp,ltpFR2,0,0,0,0.5882489200798643
LTP365,scalp,ltpFR2,1,0,0,0.6115607365827173
LTP365,scalp,ltpFR2,2,0,0,0.5938829545810567
LTP365,scalp,ltpFR2,3,0,0,0.6009695852404786
LTP365,scalp,ltpFR2,4,0,0,0.6394995402177143
LTP365,scalp,ltpFR2,5,0,0,0.6294197178471149
LTP365,scalp,ltpFR2,6,0,0,0.6183298958146947
LTP365,scalp,ltpFR2,7,0,0,0.6357902228890318
LTP365,scalp,ltpFR2,8,0,0,0.6108971680092612
LTP365,scalp,ltpFR2,9,0,0,0.5734798909649794
LTP365,scalp,ltpFR2,10,0,0,0.5926250438300807
LTP365,scalp,ltpFR2,11,0,0,0.6478374010793087
LTP365,scalp,ltpFR2,12,0,0,0.6768140718318406
LTP365,scalp,ltpFR2,13,0,0,0.6415576526482828
LTP365,scalp,ltpFR2,14,0,0,0.6043811731460496
LTP365,scalp,ltpFR2,15,0,0,0.5981162902019929
LTP365,scalp,ltpFR2,16,0,0,0.603559165294945
LTP365,scalp,ltpFR2,17,0,0,0.6161759249534696
LTP365,scalp,ltpFR2,18,0,0,0.6537292551051724
LTP365,scalp,ltpFR2,19,0,0,0.6193561669408046
LTP365,scalp,ltpFR2,20,0,0,0.6163171406086044
LTP365,scalp,ltpFR2,21,0,0,0.6132201082227896
LTP365,scalp,ltpFR2,22,0,0,0.5750375788101816
LTP366,scalp,ltpFR2,0,0,0,0.644543991647079
LTP366,scalp,ltpFR2,1,0,0,0.5781966761771532
LTP366,scalp,ltpFR2,2,0,0,0.7276724918295061
LTP366,scalp,ltpFR2,3,0,0,0.6184943773974293
LTP366,scalp,ltpFR2,4,0,0,0.6534470550444321
LTP366,scalp,ltpFR2,5,0,0,0.6326406870582106
LTP366,scalp,ltpFR2,6,0,0,0.6591358050558971
LTP366,scalp,ltpFR2,7,0,0,0.6497768830047818
LTP366,scalp,ltpFR2,8,0,0,0.6634181063384843
LTP366,scalp,ltpFR2,9,0,0,0.7100414172482066
LTP366,scalp,ltpFR2,10,0,0,0.6873900528873614
LTP366,scalp,ltpFR2,11,0,0,0.6800810196791282
LTP366,scalp,ltpFR2,12,0,0,0.6990445338179253
LTP366,scalp,ltpFR2,13,0,0,0.7044328883370564
LTP366,scalp,ltpFR2,14,0,0,0.6942174384396668
LTP366,scalp,ltpFR2,15,0,0,0.6538458002099373
LTP366,scalp,ltpFR2,16,0,0,0.6788180698002576
LTP366,scalp,ltpFR2,17,0,0,0.6540735836440795
LTP366,scalp,ltpFR2,18,0,0,0.7130282578943824
LTP366,scalp,ltpFR2,19,0,0,0.6365057558420146
LTP366,scalp,ltpFR2,20,0,0,0.6426249723651879
LTP366,scalp,ltpFR2,21,0,0,0.6933778287499224
LTP366,scalp,ltpFR2,22,0,0,0.7068170785143439
LTP367,scalp,ltpFR2,0,0,0,0.7848178986485221
LTP367,scalp,ltpFR2,1,0,0,0.8734234770193142
LTP367,scalp,ltpFR2,2,0,0,0.9046210031269745
LTP367,scalp,ltpFR2,3,0,0,0.9372935682987973
LTP367,scalp,ltpFR2,4,0,0,0.9124349286145493
LTP367,scalp,ltpFR2,5,0,0,0.916838637245159
LTP367,scalp,ltpFR2,6,0,0,0.8780698525180392
LTP367,scalp,ltpFR2,7,0,0,0.8855995359257472
LTP367,scalp,ltpFR2,8,0,0,0.9039070944676856
LTP367,scalp,ltpFR2,9,0,0,0.8821727072070308
LTP367,scalp,ltpFR2,10,0,0,0.899542915291777
LTP367,scalp,ltpFR2,11,0,0,0.8934803237437255
LTP367,scalp,ltpFR2,12,0,0,0.9279092763970406
LTP367,scalp,ltpFR2,13,0,0,0.905500316502119
LTP367,scalp,ltpFR2,14,0,0,0.9087903136161256
LTP367,scalp,ltpFR2,15,0,0,0.936953569145623
LTP367,scalp,ltpFR2,16,0,0,0.8073894069854091
LTP367,scalp,ltpFR2,17,0,0,0.919974883956045
LTP367,scalp,ltpFR2,18,0,0,0.9376937593324329
LTP367,scalp,ltpFR2,19,0,0,0.8637721717301714
LTP367,scalp,ltpFR2,20,0,0,0.8396726311974044
LTP367,scalp,ltpFR2,21,0,0,0.830731423011338
LTP367,scalp,ltpFR2,22,0,0,0.8449549480417476
LTP368,scalp,ltpFR2,0,0,0,0.6621397711051541
LTP369,scalp,ltpFR2,0,0,0,0.7799406200118394
LTP369,scalp,ltpFR2,1,0,0,0.7824363834835886
LTP369,scalp,ltpFR2,2,0,0,0.7630735972055681
LTP369,scalp,ltpFR2,3,0,0,0.8278990713108337
LTP369,scalp,ltpFR2,4,0,0,0.8486816442411381
LTP369,scalp,ltpFR2,5,0,0,0.916642656715614
LTP369,scalp,ltpFR2,6,0,0,0.8802285771871379
LTP369,scalp,ltpFR2,7,0,0,0.8905541517299174
LTP369,scalp,ltpFR2,8,0,0,0.8637715496531313
LTP369,scalp,ltpFR2,9,0,0,0.8875995621099536
LTP369,scalp,ltpFR2,10,0,0,0.8951333835146379
LTP369,scalp,ltpFR2,11,0,0,0.8767717570801593
LTP369,scalp,ltpFR2,12,0,0,0.8911907510945012
LTP369,scalp,ltpFR2,13,0,0,0.9416849961231176
LTP369,scalp,ltpFR2,14,0,0,0.9172623874605975
LTP369,scalp,ltpFR2,15,0,0,0.8925815409542318
LTP369,scalp,ltpFR2,16,0,0,0.9436197607558131
LTP369,scalp,ltpFR2,17,0,0,0.9279332888093794
LTP369,scalp,ltpFR2,18,0,0,0.8902661998286926
LTP369,scalp,ltpFR2,19,0,0,0.9051061433174943
LTP369,scalp,ltpFR2,20,0,0,0.9010099055768211
LTP369,scalp,ltpFR2,21,0,0,0.9007890161401851
LTP369,scalp,ltpFR2,22,0,0,0.8926256555312589
LTP370,scalp,ltpFR2,0,0,0,0.6677306565612774
LTP370,scalp,ltpFR2,1,0,0,0.6355411936886667
LTP370,scalp,ltpFR2,2,0,0,0.6772677829167858
LTP371,scalp,ltpFR2,0,0,0,0.628168617567408
LTP371,scalp,ltpFR2,1,0,0,0.7436960875319508
LTP371,scalp,ltpFR2,2,0,0,0.7155351027737226
LTP371,scalp,ltpFR2,3,0,0,0.7375823405426475
LTP371,scalp,ltpFR2,4,0,0,0.7826902200128644
LTP371,scalp,ltpFR2,5,0,0,0.7964881999441582
LTP371,scalp,ltpFR2,6,0,0,0.7845637157792323
LTP371,scalp,ltpFR2,7,0,0,0.8272870428555651
LTP371,scalp,ltpFR2,8,0,0,0.834333826288403
LTP371,scalp,ltpFR2,9,0,0,0.8113041060065975
LTP371,scalp,ltpFR2,10,0,0,0.850066276420514
LTP371,scalp,ltpFR2,11,0,0,0.8837031730565624
LTP371,scalp,ltpFR2,12,0,0,0.7936706131390014
LTP371,scalp,ltpFR2,13,0,0,0.8040774143159425
LTP371,scalp,ltpFR2,14,0,0,0.8262534146432542
LTP371,scalp,ltpFR2,15,0,0,0.8317085324110624
LTP371,scalp,ltpFR2,16,0,0,0.843969769940768
LTP371,scalp,ltpFR2,17,0,0,0.8636884203422875
LTP371,scalp,ltpFR2,18,0,0,0.8491149139774269
LTP371,scalp,ltpFR2,19,0,0,0.8529516055395527
LTP371,scalp,ltpFR2,20,0,0,0.8394770829860319
LTP371,scalp,ltpFR2,21,0,0,0.8719325334301024
LTP371,scalp,ltpFR2,22,0,0,0.8324920695573321
LTP372,scalp,ltpFR2,0,0,0,0.7933784985291891
LTP372,scalp,ltpFR2,1,0,0,0.8167637221781288
LTP372,scalp,ltpFR2,2,0,0,0.8543746013175517
LTP372,scalp,ltpFR2,3,0,0,0.8573016313252504
LTP372,scalp,ltpFR2,4,0,0,0.8662683939786585
LTP372,scalp,ltpFR2,5,0,0,0.8882237533172047
LTP372,scalp,ltpFR2,6,0,0,0.8938449410640913
LTP372,scalp,ltpFR2,7,0,0,0.875557011049687
LTP372,scalp,ltpFR2,8,0,0,0.8470328823027108
LTP372,scalp,ltpFR2,9,0,0,0.8707300825611095
LTP372,scalp,ltpFR2,10,0,0,0.8594281459897175
LTP372,scalp,ltpFR2,11,0,0,0.8233176851943314
LTP372,scalp,ltpFR2,12,0,0,0.8076611999272947
LTP372,scalp,ltpFR2,13,0,0,0.76752197147739
LTP372,scalp,ltpFR2,14,0,0,0.7824974487174767
LTP372,scalp,ltpFR2,15,0,0,0.7977954055799149
LTP372,scalp,ltpFR2,16,0,0,0.8382061953731061
LTP372,scalp,ltpFR2,17,0,0,0.8311918497400249
LTP372,scalp,ltpFR2,18,0,0,0.8538334430974962
LTP372,scalp,ltpFR2,19,0,0,0.7904361305946117
LTP372,scalp,ltpFR2,20,0,0,0.8531457460693468
LTP372,scalp,ltpFR2,21,0,0,0.8594378998005928
LTP372,scalp,ltpFR2,22,0,0,0.8402184439978374
LTP373,scalp,ltpFR2,0,0,0,0.5757519113262903
LTP373,scalp,ltpFR2,1,0,0,0.6028195058203784
LTP373,scalp,ltpFR2,2,0,0,0.5925094652941847
LTP373,scalp,ltpFR2,3,0,0,0.6210805184383612
LTP373,scalp,ltpFR2,4,0,0,0.6535016570212903
LTP373,scalp,ltpFR2,5,0,0,0.5890291843850829
LTP373,scalp,ltpFR2,6,0,0,0.5646587248432223
LTP373,scalp,ltpFR2,7,0,0,0.5892802779999713
LTP373,scalp,ltpFR2,8,0,0,0.5929015834132737
LTP373,scalp,ltpFR2,9,0,0,0.6252626003742605
LTP373,scalp,ltpFR2,10,0,0,0.6406042132252362
LTP373,scalp,ltpFR2,11,0,0,0.5949272436048982
LTP373,scalp,ltpFR2,12,0,0,0.6198489173982157
LTP373,scalp,ltpFR2,13,0,0,0.6732293197287783
LTP373,scalp,ltpFR2,14,0,0,0.6103417245013946
LTP373,scalp,ltpFR2,15,0,0,0.6017017366612775
LTP373,scalp,ltpFR2,16,0,0,0.5870922249140292
LTP373,scalp,ltpFR2,17,0,0,0.679708505638479
LTP373,scalp,ltpFR2,18,0,0,0.6187412356416885
LTP373,scalp,ltpFR2,19,0,0,0.5883204071266064
LTP373,scalp,ltpFR2,20,0,0,0.6687666972117884
LTP373,scalp,ltpFR2,21,0,0,0.6436254795255296
LTP373,scalp,ltpFR2,22,0,0,0.5901301202379525
LTP374,scalp,ltpFR2,0,0,0,0.603459066762438
LTP374,scalp,ltpFR2,1,0,0,0.6005564640232309
LTP374,scalp,ltpFR2,2,0,0,0.5953526861890509
LTP374,scalp,ltpFR2,3,0,0,0.5894132509831403
LTP374,scalp,ltpFR2,4,0,0,0.6245704721051463
LTP374,scalp,ltpFR2,7,0,0,0.584558201395921
LTP374,scalp,ltpFR2,8,0,0,0.6048578595638221
LTP374,scalp,ltpFR2,10,0,0,0.6148322317021433
LTP374,scalp,ltpFR2,11,0,0,0.6543126626621177
LTP374,scalp,ltpFR2,12,0,0,0.6897774481154499
LTP374,scalp,ltpFR2,13,0,0,0.6154204030065579
LTP374,scalp,ltpFR2,14,0,0,0.6148159915669394
LTP374,scalp,ltpFR2,15,0,0,0.6471001375430424
LTP374,scalp,ltpFR2,16,0,0,0.6559028052100676
LTP374,scalp,ltpFR2,17,0,0,0.6281464547284695
LTP374,scalp,ltpFR2,18,0,0,0.6160750888823278
LTP374,scalp,ltpFR2,19,0,0,0.6506248055272743
LTP374,scalp,ltpFR2,20,0,0,0.6080164726658736
LTP374,scalp,ltpFR2,21,0,0,0.62154459731919
LTP374,scalp,ltpFR2,22,0,0,0.6405345330898767
LTP375,scalp,ltpFR2,0,0,0,0.6221853924593076
LTP375,scalp,ltpFR2,1,0,0,0.6253838830062939
LTP376,scalp,ltpFR2,0,0,0,0.6701788194614396
LTP376,scalp,ltpFR2,1,0,0,0.6236531655303215
LTP376,scalp,ltpFR2,3,0,0,0.5950958854742827
LTP376,scalp,ltpFR2,4,0,0,0.6640715179176413
LTP376,scalp,ltpFR2,5,0,0,0.592986524696337
LTP376,scalp,ltpFR2,6,0,0,0.7268466124552706
LTP376,scalp,ltpFR2,7,0,0,0.7144433429665246
LTP376,scalp,ltpFR2,8,0,0,0.6686461592808296
LTP376,scalp,ltpFR2,9,0,0,0.6180334688358239
LTP376,scalp,ltpFR2,10,0,0,0.6913097614274846
LTP376,scalp,ltpFR2,11,0,0,0.7167679817175407
LTP376,scalp,ltpFR2,12,0,0,0.6507283047017148
LTP376,scalp,ltpFR2,14,0,0,0.6255311714653139
LTP376,scalp,ltpFR2,15,0,0,0.6764166915872315
LTP376,scalp,ltpFR2,16,0,0,0.6663200769183087
LTP376,scalp,ltpFR2,17,0,0,0.6559809351129928
LTP376,scalp,ltpFR2,18,0,0,0.6686125980870515
LTP376,scalp,ltpFR2,19,0,0,0.6052543275741437
LTP376,scalp,ltpFR2,20,0,0,0.6848555100258693
LTP376,scalp,ltpFR2,21,0,0,0.687005510664845
LTP376,scalp,ltpFR2,22,0,0,0.6166446220679911
LTP377,scalp,ltpFR2,0,0,0,0.6042055357612153
LTP377,scalp,ltpFR2,1,0,0,0.5705037566628658
LTP377,scalp,ltpFR2,2,0,0,0.5845653298433569
LTP377,scalp,ltpFR2,4,0,0,0.5566809462402285
LTP377,scalp,ltpFR2,5,0,0,0.6754936912265314
LTP377,scalp,ltpFR2,6,0,0,0.5857583963661852
LTP377,scalp,ltpFR2,7,0,0,0.6714601018076678
LTP377,scalp,ltpFR2,8,0,0,0.6627822692263233
LTP377,scalp,ltpFR2,9,0,0,0.7759377872220269
LTP377,scalp,ltpFR2,10,0,0,0.7875425543392337
LTP377,scalp,ltpFR2,11,0,0,0.783633870105958
LTP377,scalp,ltpFR2,12,0,0,0.7785398612587962
LTP377,scalp,ltpFR2,13,0,0,0.8448512646319024
LTP377,scalp,ltpFR2,17,0,0,0.7942030094834318
LTP377,scalp,ltpFR2,22,0,0,0.8342979549748463
LTP378,scalp,ltpFR2,0,0,0,0.6982805115498296
LTP378,scalp,ltpFR2,1,0,0,0.7335294456020204
LTP378,scalp,ltpFR2,2,0,0,0.7803336643036812
LTP378,scalp,ltpFR2,3,0,0,0.6597435177257381
LTP378,scalp,ltpFR2,4,0,0,0.7945267056388542
LTP378,scalp,ltpFR2,5,0,0,0.749377573713279
LTP378,scalp,ltpFR2,6,0,0,0.8230604500584944
LTP378,scalp,ltpFR2,7,0,0,0.8177790032222176
LTP378,scalp,ltpFR2,8,0,0,0.7261092649099062
LTP378,scalp,ltpFR2,9,0,0,0.7805700711172087
LTP378,scalp,ltpFR2,10,0,0,0.7421560791836366
LTP378,scalp,ltpFR2,11,0,0,0.8047274628320866
LTP378,scalp,ltpFR2,12,0,0,0.7927506776985029
LTP378,scalp,ltpFR2,13,0,0,0.739552588477493
LTP378,scalp,ltpFR2,14,0,0,0.7626069992343463
LTP378,scalp,ltpFR2,15,0,0,0.7123451939405687
LTP378,scalp,ltpFR2,16,0,0,0.7979808240762325
LTP378,scalp,ltpFR2,17,0,0,0.7886488071256873
LTP378,scalp,ltpFR2,18,0,0,0.6805555360740698
LTP378,scalp,ltpFR2,19,0,0,0.780802022446683
LTP378,scalp,ltpFR2,20,0,0,0.7202333497901726
LTP378,scalp,ltpFR2,21,0,0,0.7794802028865773
LTP378,scalp,ltpFR2,22,0,0,0.7100325307170073
LTP379,scalp,ltpFR2,0,0,0,0.9750726840447913
LTP379,scalp,ltpFR2,1,0,0,0.9929618078475558
LTP379,scalp,ltpFR2,2,0,0,0.9857033409831887
LTP379,scalp,ltpFR2,3,0,0,0.9851444399570567
LTP379,scalp,ltpFR2,4,0,0,0.9875211798932962
LTP379,scalp,ltpFR2,5,0,0,0.9785109397245558
LTP379,scalp,ltpFR2,6,0,0,0.9766425337098815
LTP379,scalp,ltpFR2,7,0,0,0.9799202122853815
LTP379,scalp,ltpFR2,8,0,0,0.9892996895243331
LTP379,scalp,ltpFR2,9,0,0,0.9878573625033703
LTP379,scalp,ltpFR2,10,0,0,0.9895202166150052
LTP379,scalp,ltpFR2,11,0,0,0.9674597831270565
LTP379,scalp,ltpFR2,12,0,0,0.9807440722182665
LTP379,scalp,ltpFR2,13,0,0,0.9833082326748896
LTP379,scalp,ltpFR2,14,0,0,0.9726880679035109
LTP379,scalp,ltpFR2,15,0,0,0.981809730516528
LTP379,scalp,ltpFR2,16,0,0,0.9837822950333096
LTP379,scalp,ltpFR2,17,0,0,0.9850183388068657
LTP379,scalp,ltpFR2,18,0,0,0.9874064648251516
LTP379,scalp,ltpFR2,19,0,0,0.9859988958433025
LTP379,scalp,ltpFR2,20,0,0,0.976859508556756
LTP379,scalp,ltpFR2,21,0,0,0.975435592282552
LTP379,scalp,ltpFR2,22,0,0,0.9813501632853456
LTP381,scalp,ltpFR2,0,0,0,0.5886005318976794
LTP381,scalp,ltpFR2,1,0,0,0.5641688055773031
LTP381,scalp,ltpFR2,2,0,0,0.5081749756982864
LTP381,scalp,ltpFR2,3,0,0,0.5878379020628585
LTP382,scalp,ltpFR2,0,0,0,0.6669022929443206
LTP382,scalp,ltpFR2,1,0,0,0.7256328315552807
LTP382,scalp,ltpFR2,2,0,0,0.6798376695359991
LTP382,scalp,ltpFR2,3,0,0,0.6858404691221329
LTP383,scalp,ltpFR2,0,0,0,0.6457403037666075
LTP383,scalp,ltpFR2,1,0,0,0.6430324605171113
LTP384,scalp,ltpFR2,0,0,0,0.6292748112388534
LTP384,scalp,ltpFR2,1,0,0,0.6384101330278974
LTP384,scalp,ltpFR2,2,0,0,0.6610100134438913
LTP384,scalp,ltpFR2,3,0,0,0.690902945462617
